,F3 alpha,F3 beta,F4 alpha,F4 beta,C3 alpha,C3 beta,C4 alpha,C4 beta,Fp1 alpha,Fp1 beta,Fp2 alpha,Fp2 beta,O1 gamma,O2 gamma
74,1.2959425323143474e-07,2.339020818733214e-08,2.048216861567542e-07,5.562549980745772e-08,6.410260448113279e-08,5.533715304335739e-09,1.2875020585592546e-07,3.3949282387104035e-08,-3.394329496978724e-09,-1.6681865730170336e-09,1.6589753664624983e-07,4.025536451013965e-09,5.703937531390343e-09,7.833922481749108e-09
75,-2.452392546415794e-08,-8.983353028881063e-11,-1.9470820138624762e-08,-1.4863416542388198e-08,1.4906150827889532e-08,5.33957466946186e-09,9.095618717128752e-08,1.8158832091617006e-08,1.4154914675998848e-09,1.0619774741960143e-09,-2.9281153555368913e-08,-2.2020051680145676e-08,-1.1572258482191937e-09,-4.928695585309527e-09
76,-2.97797009964785e-09,-1.0310493626108296e-08,-1.9920784193275075e-09,1.6600932402439074e-09,-7.89153716915617e-08,1.1022523568737881e-08,-4.5209406429023665e-08,3.3950325199564134e-09,3.338413731810062e-09,-8.446983486254532e-10,-3.950264497074547e-08,-2.676230970883985e-08,4.2293129684439644e-09,5.013345039188254e-09
77,-1.2952797744857916e-07,-5.51702594190656e-08,-1.1110955113630558e-07,-2.4354784740003197e-08,-3.5131644495522366e-08,-2.79095901974174e-08,-1.093795080936814e-07,-5.129421999871203e-08,-1.8001779066625296e-09,2.816274199143489e-10,-5.3070539021696585e-08,-1.3963255799078338e-08,-3.5190385038279923e-09,3.50168215402749e-09
78,-3.2059605297238804e-08,4.252524518987346e-08,-7.222723931193376e-08,2.0282561197028247e-08,-2.384942501877554e-08,-9.542211703765146e-09,-5.754678798797857e-08,1.1811872402801407e-08,-1.1169663297139536e-09,1.5607793973733404e-10,-6.429968747557187e-08,3.493067724358254e-08,-4.909665824042207e-09,-4.5251104467458504e-09
79,1.3153041024078184e-07,-3.7444380890932583e-08,1.226821184951023e-07,-4.2361387627218275e-08,1.1579818344189254e-07,1.5640274438364066e-08,6.758786165064041e-08,-1.275153535590191e-08,-1.3097690710819186e-09,1.2180368143177407e-10,1.2779423432631083e-07,-4.306213006079528e-09,-7.360546298227072e-10,2.6818744984627036e-09
80,-3.949159650506211e-08,7.040831613789433e-08,-1.0176093055687807e-07,5.240342583822252e-08,-1.3986736906667931e-07,2.3076883771226107e-08,-2.879531916853947e-08,2.945886281632578e-08,3.4203292138108582e-09,1.8478308082865302e-10,-1.4442793007903454e-07,2.4241703886773296e-08,8.184821956343473e-09,1.563018288738702e-08
81,1.2805243372256963e-07,-3.6929142990196906e-08,1.1583513467848856e-07,-1.5201834475429905e-08,1.3927175508655402e-07,-3.9297047788731494e-08,1.2067328335518617e-07,4.347684606237456e-09,-2.4659209291348653e-09,-1.0777344843023647e-09,2.6527067107053894e-07,-3.537495448486897e-09,-6.549469806784642e-09,-2.0441233074450453e-08
82,-1.4209686017628458e-07,3.0214709540039606e-08,-1.4864885954195275e-08,2.4868777218885947e-08,-8.02871801793057e-08,2.7207920502374605e-08,-1.0914601311179966e-07,5.330632038831177e-09,5.806551583080976e-10,1.3538557673817443e-09,-1.6926836639026435e-07,7.651120398696298e-09,-8.072235595926725e-10,-1.2936010096113183e-08
83,5.624474134387204e-08,1.669269106308306e-08,-1.8656819067171445e-08,1.0919406869007679e-09,7.716708576252808e-08,1.4793034116669085e-08,3.6952565717779674e-08,2.1955155667094555e-09,9.234827262444161e-10,-3.8520846848026275e-10,5.9418442873068224e-08,2.6603672807462125e-08,2.892859218768642e-09,1.9630091788074938e-08
84,8.532900920207927e-08,7.578396968276169e-09,1.8037066066727128e-07,1.224504352156227e-08,8.610235045871123e-08,7.787797630546018e-09,1.6684402991157694e-07,4.0014860747973e-08,-6.964663414825285e-10,-1.0160046208605872e-11,1.0735568505348332e-07,-1.1126971084060632e-08,-1.306791511979661e-08,1.525800369939756e-09
85,-2.2217820734040057e-07,-3.573766313314116e-08,-2.728497864719221e-07,-1.1243819156703588e-08,-1.601171465222155e-07,-8.980054883767966e-09,-1.8264619611000642e-07,-2.8694695595303264e-08,1.230789586786477e-09,1.519220264977598e-10,-2.5328837149074567e-07,-2.0632098556400455e-08,1.9552759121341036e-08,-1.2316087131952677e-08
86,1.1657832612203158e-07,-1.1392309120316523e-08,1.5532684147954053e-07,-1.1198633980495338e-08,1.0034486595192857e-07,-7.793293023526737e-09,5.019970108100415e-08,-1.210803855880162e-08,-2.5810453708921297e-09,-6.519626199820507e-10,1.0625522829826547e-07,-9.09843997573973e-09,-8.547603490134732e-09,7.3598448594027725e-09
87,2.8578035676956875e-08,3.709970923950308e-08,3.664128300143454e-08,4.616019112387189e-08,-1.6042146173697962e-08,-6.5300956602307645e-09,6.517580564860997e-08,1.35046367048853e-08,-4.4225344801269244e-11,-1.6591740141329565e-10,4.338115736471555e-08,3.1959460237567645e-08,3.698680028949523e-09,1.1529487465809836e-10
88,1.5946792414216975e-08,-2.0302054634826725e-09,-6.606108884729821e-08,-4.017913321825572e-08,1.8495822265015382e-08,2.2810438296721727e-08,-6.092635698398333e-08,2.954125876155173e-09,2.876151555161599e-09,1.2886158372618387e-10,-4.636538350906745e-09,9.956250243432933e-09,-6.944998203913358e-09,3.7457527006885905e-09
89,-5.7258770687084046e-08,-5.9041356905528586e-08,1.2668429363268551e-08,-3.938554133350342e-08,-8.077225071831374e-08,-3.4222259207990356e-08,-5.372367804387137e-09,-3.4536687657643107e-08,-1.6451512136230383e-09,7.573047065591662e-10,2.2671598912265585e-08,-6.173630241604977e-08,3.4036665155263793e-09,-7.036565098109545e-11
90,-7.980338193397378e-08,5.729871783836932e-09,-1.5782634124596123e-07,-6.207916245745983e-08,-1.8428372631734454e-08,1.8619686693658767e-09,-1.5206096681101807e-07,-6.673061656192171e-08,2.032174614499705e-09,-8.818465882744983e-10,-2.1910505392537228e-07,-4.907744208861563e-08,8.398321569104101e-09,-5.368887004853732e-10
91,4.8396987788397924e-08,1.1690825526345584e-08,9.014451673375747e-08,9.328417894626785e-08,-1.7301527428345683e-08,-2.9607347637794435e-08,1.312623043609028e-07,4.870056495211026e-08,-1.1006281137552927e-09,1.2481676058102729e-09,1.104702221798278e-07,6.646001097483972e-08,2.5580721553284505e-09,9.640736692243558e-09
92,1.9792097030753084e-08,2.7535057068294556e-09,-6.688288319460026e-08,-3.9581806337804165e-08,2.0287600149803608e-10,8.101365869296564e-09,-3.664125224211141e-09,2.2191196636078088e-08,6.80993750839715e-10,5.1863603663115705e-11,-3.559094105183958e-08,-2.335166307146441e-08,-1.0585074080638523e-08,-4.836684000329298e-09
93,-3.986970507871308e-08,2.234816393601156e-08,6.166070607810512e-08,4.8850410393681236e-08,5.832290242548415e-08,1.4175984428514126e-08,-5.184505006461516e-08,3.1308348597902806e-08,-1.220329687194496e-09,-3.4434539217745297e-10,4.065907733619751e-08,8.705340089121139e-09,3.750428138681033e-09,8.542881512410041e-09
94,1.4704355509724524e-07,-3.4850058135584573e-08,1.2457103337895812e-07,-1.181657145846658e-08,-3.7454699288438105e-08,-3.140060174910545e-08,9.938509375063432e-08,-1.3586000525836222e-08,-1.0500519090046e-09,1.8518058853834843e-10,5.319462532783938e-08,6.713466778100654e-09,-2.496553753135344e-09,-1.5203000361333734e-08
95,-7.346657494985664e-08,1.0342748470993039e-08,7.847972313073922e-08,4.870122061415243e-08,1.972594298658103e-09,1.3161980457014485e-08,2.5300346526516344e-08,2.266498363306631e-09,2.706426821610066e-09,3.817551965871819e-10,8.619998181558611e-08,3.3745071566878773e-08,5.43158310761406e-09,-1.517312661392677e-08
96,-1.0232739811224792e-07,-7.564558328032741e-11,-2.2848737268791355e-07,-6.392358574830043e-08,1.133858126417806e-08,1.3982104991334386e-08,-5.7122891075350506e-08,-2.4485681166235903e-08,-2.920994209997379e-09,-1.0811143465018527e-09,-1.362501372007178e-07,-3.1517322941901306e-08,-1.5191260194219848e-08,-1.3370282544116608e-09
97,6.106435900936518e-08,8.371550578197477e-09,-2.1106068444764876e-08,2.018529968860227e-08,4.607900859156101e-08,1.2542394301861334e-08,-1.6871387621451404e-08,5.892703260992686e-09,1.1742674490188409e-09,8.60860450187222e-11,-1.3643334261598766e-09,3.953142813247962e-09,1.497086360013111e-08,1.8534279254506175e-08
98,5.244879036022502e-08,5.432094115774891e-09,1.681862723407926e-07,2.491427240280618e-09,-5.2137898589109126e-08,-1.1133806736601007e-08,6.051532485001362e-08,4.5271708366597636e-08,2.226828157157314e-10,-2.159006815126927e-12,7.336179962754514e-08,-1.672509983559182e-09,-9.490997369285933e-09,1.3728060778735273e-08
99,-6.4045562463682736e-09,-6.975604781640071e-09,-3.7356124666515714e-08,-1.107203691284744e-08,1.794035129179867e-08,2.0120722500052487e-08,6.37288735734068e-08,-3.398768816257323e-09,-1.9268730062345595e-10,2.4375223077314816e-10,-3.708401412940765e-09,1.2702507404251639e-08,9.738388561377782e-09,-2.0615723903058345e-08
100,-9.301466655133259e-08,-3.4551673875552774e-08,-7.173360336659875e-08,-3.621897746110124e-08,-2.999804878404448e-08,-2.146733630541154e-08,-1.3203574744199708e-07,-6.77250218803539e-08,2.3458810444042705e-09,-6.88659148669168e-11,-1.000750538240601e-07,-6.124672009461379e-08,9.084857761730172e-09,1.2905851112553396e-09
101,2.796120831061791e-08,4.561154261344107e-08,-3.2913959601947494e-08,5.143534162452303e-08,-2.421403579525612e-08,1.5809709784167976e-08,-4.35926458290569e-08,3.3161764202356654e-08,-1.5232063454930767e-09,6.429875068600878e-10,-1.773682819964671e-08,5.828622321086489e-08,-1.0097961470738709e-08,2.582445959042575e-08
102,1.0030331268080072e-08,-1.4667067563535852e-08,3.2704561867979804e-08,6.683819987840573e-10,6.56891281252857e-09,-9.163443118526776e-09,2.4317785552720723e-08,-4.082181434478019e-09,1.8726174581131364e-09,-3.7027211757713767e-10,5.386790468374502e-08,2.8806963471572526e-09,3.317484037186641e-09,-2.2868904483240102e-08
103,5.373479573715607e-08,3.33188461844413e-08,4.993801617189425e-08,-1.1697208559991822e-09,5.117819625659371e-08,3.527147099580343e-08,7.445690943664884e-08,2.9033676555831566e-08,-4.643560261638557e-09,-1.6136833330701318e-09,4.6032665300895685e-08,-1.6198157506779545e-08,-1.0443719796586726e-08,1.2953313422734024e-08
104,-9.310293522103045e-08,-6.728797549580485e-08,-2.013258564472854e-08,-2.695132356040025e-08,-4.01076535289466e-08,-7.131832505659904e-08,-5.2732675165824896e-08,-2.023454196428196e-08,9.702254514869155e-10,1.0115445948623252e-09,-3.515077422123854e-08,7.482064199846562e-09,5.674564622052895e-09,-2.3286286312597545e-08
105,2.578033356460615e-07,7.631058216134794e-08,3.294589065452017e-07,3.9630517196380685e-08,8.328518285259239e-08,5.2973934731401344e-08,2.1160422964847906e-07,-1.2360918428250572e-08,1.942439890650824e-09,1.8356378674939936e-10,2.89493196882941e-07,3.5603849731381835e-08,6.536455581405408e-09,-7.558734150539994e-09
106,-2.3578750676742223e-07,-6.29000492299116e-08,-2.613428450041077e-07,-6.368614050648049e-08,-4.5315060459978607e-08,-3.516807655204964e-08,-2.400783835360642e-07,-3.0129571354542685e-08,-7.669558134528605e-10,-2.459967170846562e-10,-2.4947541837511795e-07,-5.265645061668705e-08,-1.4836050626166764e-09,4.4156695920476006e-08
107,7.44266916772504e-08,7.542093269556547e-08,-2.6705126831286393e-08,6.861215708724833e-08,6.730810022498405e-08,8.24386223064963e-08,3.533864610156222e-08,6.449191472556928e-08,-9.88772903617558e-10,-1.1342528519116308e-10,-2.477549096927266e-08,2.985699269380924e-08,-4.051775027421304e-09,-2.2425876042051088e-08
108,-1.3010949949852725e-08,-6.731395649154878e-09,6.883871652098131e-08,1.2923756337924911e-08,-5.49910450572439e-08,-1.8119948334334945e-08,2.4844561749453078e-08,5.871361617663686e-09,1.4667609620389114e-09,1.835648366136993e-10,5.1082905166382226e-08,1.5552299167970424e-08,-5.450047308590192e-09,-2.314181030199091e-09
109,-1.984551013612245e-07,-9.822191495721879e-08,-2.4614192623726886e-07,-7.97668707765172e-08,-1.2748369746539555e-07,-7.40780935565714e-08,-8.78732756501325e-08,-5.861781062661112e-08,-1.0756755591540778e-09,7.769648005199386e-10,-2.241763735629232e-07,-7.407552710285575e-08,3.886497193228417e-09,-1.951915514439707e-08
110,8.617263359197268e-08,6.006991921190285e-08,3.263902394734204e-08,2.0202820516753878e-08,1.0864480383472564e-07,5.2681756502438533e-08,-2.4644892820713452e-08,1.1518348098440527e-08,1.084674048851873e-09,-9.566204372602513e-10,5.4826879723619323e-08,4.761450846281171e-08,-1.6842731585020326e-08,1.7318141593045822e-09
111,1.7841486703548477e-07,2.3664411817364025e-08,2.357547375714056e-07,3.6358501809494304e-08,1.1830837447933164e-07,1.4396760428773533e-08,2.1290623868229256e-07,5.122137774558452e-08,1.2302496825483859e-09,1.0435265088866002e-09,2.8576693819374127e-07,2.7933329478116983e-08,2.6300933379263185e-08,2.3537104220276726e-08
112,-3.287747043837691e-08,-4.425446314029784e-08,-1.5110003976026983e-07,-3.496291902134534e-08,-9.719107034893364e-08,-3.9399559540579025e-08,-1.0879605700402714e-07,-3.904210870984909e-08,-3.5501582467997647e-09,-6.758326363750149e-10,-1.9988250464144605e-07,-6.733991452916783e-08,-1.1946941416445332e-08,-9.645049922502452e-09
113,2.06332957019585e-08,9.896311187561633e-08,1.0945656541864717e-07,9.704914841265764e-08,1.1266231959902057e-08,4.790891489396056e-08,8.247803570187078e-08,6.461481675966888e-08,4.151570353599795e-09,1.0672248876414841e-09,1.4246318592935524e-07,1.2295680677280704e-07,1.1749330187794455e-08,9.091271410313207e-09
114,-2.710581327472246e-07,-1.0444494763597857e-07,-3.2969771428488155e-07,-1.0259434023543572e-07,-1.9924488428759875e-07,-6.837807255651867e-08,-1.5766189756978312e-07,-6.969465861852979e-08,-5.533976559666356e-10,-7.044385879841886e-10,-3.6328254281129474e-07,-1.4073096230377205e-07,-2.536212842623244e-08,-4.826788326472411e-09
115,2.1558422757512572e-07,5.3085280432973827e-08,2.474564393954186e-07,3.6473524396587424e-08,1.4150960577307964e-07,2.989190721990167e-08,7.905999606719254e-08,1.6618551422269824e-08,-1.6151413308582936e-09,-2.042172525662578e-10,2.110977515076932e-07,7.645188658688262e-08,1.1473713631474792e-08,-5.97131212301749e-09
116,-1.0896248337459297e-07,4.293807032522953e-09,-6.932791441874453e-08,-5.306807279832332e-10,-6.988672294714084e-08,5.0259837464811675e-09,5.667802291764035e-10,2.9500517405220346e-08,-1.6446973429076636e-09,-1.120817881242986e-09,5.70118825544203e-09,2.2476993856519496e-08,-1.7514524895756372e-09,7.330626466883142e-09
117,1.8515566267551742e-09,-2.7037443185198385e-08,-1.101010986540104e-08,5.061125990986041e-09,-1.0891510938211495e-08,-2.0139745765284324e-08,2.0965048644670627e-08,1.740539629620329e-08,1.8479769309375505e-09,1.2795000781441303e-09,-4.7798555224275244e-08,-3.048043414178137e-08,1.0278869036606655e-08,-3.347444206677166e-09
118,-2.1532779348498055e-08,2.20922600983486e-09,-2.6546954146794242e-08,8.736956429625262e-09,4.233998097426213e-08,1.1535793675969578e-08,-8.298396846079351e-08,-5.6728355502016735e-08,1.6455585016432218e-09,-1.5334066184368777e-10,4.33675971026717e-10,-3.07696639591882e-09,9.88574846340021e-10,-4.754528210213798e-09
119,-1.4013135326045151e-08,-2.523263285410211e-08,2.4935569735320383e-08,-4.098790650105612e-09,-8.528744847984156e-09,-6.4728447066424584e-09,-4.885309626014917e-08,-5.586099843593651e-09,-1.3492269979490195e-09,3.2840816755135867e-10,-3.5849816269594633e-08,-2.832528919330405e-09,-1.1089052656683423e-08,7.917264086772818e-09
120,9.474975983196505e-08,-1.4655452420039775e-08,-1.2806787588888048e-08,-7.190001820487852e-08,6.711568097410853e-08,6.863865968453608e-09,3.2987414343398098e-09,-4.529161710219634e-08,3.687843992997066e-10,4.615000567388863e-10,8.311955501521109e-08,-5.735650055712426e-08,-1.4020985426851077e-08,-1.6744759087308157e-08
121,-4.669314870610112e-08,-1.5222895692930582e-08,-1.0926902107342038e-08,5.039790622247572e-09,-5.928048168468374e-08,-3.5914481879838035e-08,7.974461580661657e-08,4.976307891867869e-08,-1.64947603965929e-09,-1.172033413822393e-09,-4.153655847552862e-08,-1.7548293400795255e-08,3.6535087757963145e-08,1.90082317367654e-08
122,2.1922210332891102e-08,5.605987354319351e-08,4.093223495422417e-08,4.083115773128881e-08,5.544010139735543e-08,5.155530228317296e-08,2.0711597403701667e-08,3.3536560405621924e-09,-1.8092201440679302e-10,-1.932341685573915e-10,3.992554916955183e-09,5.3248085569339686e-08,-1.408615515726431e-08,-1.1007126165335813e-08
123,-9.02992116991131e-08,-6.78944891825804e-08,-8.682046624873683e-08,-6.061438766609062e-08,-1.0314492960983325e-07,-3.505987748194118e-08,-1.1368605849138095e-07,-5.104075520388418e-08,-1.4342064233735196e-09,3.3065251574194123e-10,-6.666505645334396e-08,-3.868548327428757e-08,-1.4342606575870984e-08,-4.128362888353827e-09
124,1.2095951722764097e-07,6.878661078021925e-08,1.1059481743233315e-07,5.475139986384836e-08,9.435798340340623e-08,1.962908046620651e-08,4.08841884522638e-08,5.004277362481726e-08,1.9892284953151523e-09,-1.6535390107686933e-10,1.4236360157878346e-07,8.898785222837137e-08,5.281623591638611e-09,6.834072515639598e-09
125,-1.7671955149211805e-08,-2.747454823439524e-08,5.315661119339272e-08,-1.164740919365013e-10,-1.190458874449017e-08,-1.5202941651683613e-08,1.527614498555911e-07,1.9045661253892314e-08,1.7483943164867216e-09,1.2320199201382272e-10,1.2998325748766424e-08,-3.9594869237575926e-08,-3.3198614273037793e-09,-1.2446615341845433e-08
126,-2.380282626403851e-08,-4.619242536034527e-08,-1.6483358981763383e-07,-4.5735853760419285e-08,-5.7228600193432554e-08,-2.340219138247485e-08,-1.264213938499889e-07,-5.0559524027281725e-08,-3.2114709924506834e-09,-7.712288404406572e-11,-1.5238795975292447e-07,-6.763680269210483e-08,8.379827047651077e-09,2.023536956594405e-08
127,5.831814353114781e-08,5.0791195823437356e-08,1.7853174192005234e-07,2.6080549470378206e-08,1.0975492235497911e-07,4.072968265486116e-08,7.586539274117649e-08,2.771133839985903e-08,1.805083725036478e-09,1.853425175778695e-10,1.20690302057675e-07,6.087696878182986e-08,-6.92117869493104e-09,-7.150347983173926e-09
128,-1.0606655089867346e-07,-5.4633470638495693e-08,-1.844611785839046e-07,-3.2386554837977835e-08,-9.820927058936755e-08,-2.031253157805452e-08,-1.5673303324379751e-07,-5.3811499532696157e-08,1.4636920727476873e-09,8.8925218532593e-10,-8.880983107465727e-08,-3.7593290208098754e-08,6.309137567674705e-09,-6.104726909817093e-09
129,1.2859752454188905e-07,3.552387117629377e-08,1.9696810675942574e-07,4.1197513524133284e-08,3.492712118434714e-08,-1.6631236311076636e-08,1.5089222043138655e-07,2.6161367912100476e-08,-1.8278821082043003e-09,-1.5469032230443299e-09,1.527630283127698e-07,1.3837608517050421e-08,7.340918752842062e-09,-9.382345955348786e-09
130,-1.281996617550516e-07,-2.9779623048625053e-08,-1.5256665927786842e-07,-1.3757890362018081e-08,-9.204665158002637e-08,-1.0037627482126303e-08,-6.048370061705711e-08,5.336543724385211e-09,7.094286946448245e-10,1.4090576523793395e-09,-1.441291768576049e-07,-1.2709672281285605e-08,-8.097917928830634e-09,1.478115982650467e-08
131,-2.535609975018694e-08,-4.602906292151634e-09,-6.722103101776125e-08,-4.479802621610585e-08,-1.4122997450792474e-08,-1.0742399251401314e-08,-1.6217104647930877e-07,-5.4042835904057376e-08,-9.085265546152539e-10,-2.8729611193904616e-10,-4.417495879262832e-08,-2.1614843785738134e-08,1.2190060098505407e-08,-3.561119236623246e-09
132,-2.2687017723442564e-08,1.724125675549532e-08,-3.128953320565129e-08,1.2505340428563469e-08,6.253052120100299e-08,7.199970864848417e-08,6.350016680770208e-08,4.870550396511139e-08,1.2598962074047966e-09,-3.4578092238499774e-10,-9.4416448188356e-08,4.475512303139021e-09,-1.545717175446134e-08,-1.885680404829261e-09
133,1.9570311984432906e-07,3.1809494646292924e-08,2.2599631257729033e-07,3.6427354769396355e-08,1.2474825835399255e-07,-2.6463616773247505e-08,1.0860799120219466e-07,-4.646262403001851e-09,-3.2135863520284085e-10,5.689984385116915e-10,2.2227286837234953e-07,3.150281585911707e-08,8.931888833266481e-10,1.2425228085969219e-08
134,3.864732004956915e-08,5.6413750171470396e-08,1.513295131943192e-07,8.222835845423612e-08,-1.731937557856043e-09,2.336227423582402e-08,1.302378873568926e-07,7.839047224790004e-08,-2.952134255919624e-10,-1.6547272227988334e-10,1.1384153378238403e-07,7.663918107359819e-08,1.976802416135471e-08,-1.3223165871060921e-08
135,-3.492885834763299e-08,-3.2396914592300886e-08,-1.4069039419471673e-07,-3.358586055718253e-08,-1.3470592360693483e-08,-1.2625075735448926e-08,-1.227971113924643e-07,-5.556885487653195e-08,-1.642650386017413e-09,-5.2459601248004724e-11,-9.417580163864863e-08,-5.420750378299303e-08,-2.1826111475031183e-08,1.5674878074583475e-08
136,-1.1051775901265552e-07,1.7359213530265454e-08,-1.5215203743645308e-07,-3.7031647480827e-08,-4.428475871551274e-08,4.2551728550579696e-08,-7.220009092654267e-08,1.964135116422007e-08,3.625264482590382e-10,-7.45125029346308e-10,-1.4546261172584337e-07,1.5805073369562195e-09,6.7163329399456674e-09,-1.0009511658821438e-08
137,1.0597342680206103e-07,2.6059275374680852e-08,6.303338476416999e-08,2.1003299828037782e-08,-3.3852402256174587e-08,-2.68488951429908e-08,9.593713171725888e-08,1.1179958191348119e-08,1.481869149566244e-09,6.904345195784174e-10,1.3135504378327048e-07,4.387143269482833e-08,-8.741381921134309e-09,-1.1025814023065522e-08
138,1.0510093368129404e-07,-4.71157939799373e-08,1.3262582418211527e-07,1.5319885862979534e-08,1.1167130016291438e-07,-2.639301326932394e-08,1.225866213636966e-07,8.094325326079124e-09,-1.989399989458251e-09,-7.60771149426756e-10,1.3182310256902474e-07,-3.165008168141394e-08,1.2688185359567376e-08,2.7534636595633034e-08
