Unnamed: 0,F3 alpha mean,F3 alpha psd_mean,F3 beta mean,F3 beta psd_mean,F4 alpha mean,F4 alpha psd_mean,F4 beta mean,F4 beta psd_mean,C3 alpha mean,C3 alpha psd_mean,C3 beta mean,C3 beta psd_mean,C4 alpha mean,C4 alpha psd_mean,C4 beta mean,C4 beta psd_mean,Fp1 alpha mean,Fp1 alpha psd_mean,Fp1 beta mean,Fp1 beta psd_mean,Fp2 alpha mean,Fp2 alpha psd_mean,Fp2 beta mean,Fp2 beta psd_mean,O1 gamma mean,O1 gamma psd_mean,O2 gamma mean,O2 gamma psd_mean,task
30,1.2620190178665982e-10,4.8569993796295036e-17,-1.177357774795188e-11,5.8957357477344485e-18,1.3884707457437289e-10,6.260003483330006e-17,-5.6405707512564055e-11,7.2853002994325e-18,-7.543113380145079e-11,2.668426560739279e-17,-5.028838609278871e-11,4.08576378337464e-18,-1.0633455631643303e-10,3.79272148868507e-17,-6.399267048461682e-11,5.841215703096766e-18,6.590070212344209e-12,2.087483143228543e-20,4.652344994584498e-13,4.932668092432792e-21,-6.445391572432765e-10,7.939490042774489e-17,-2.980454938075669e-10,1.34415791292993e-17,-4.223319119335926e-11,1.5415799633985698e-19,-4.952863710131508e-11,2.4063759358749584e-19,think1
31,-7.432648990880398e-10,2.082486946518334e-16,-9.822021286561409e-11,8.512451093287619e-18,-6.421481505693358e-10,2.067851746594282e-16,-7.631012874310647e-11,9.08723436433186e-18,-6.55626861799133e-10,1.243618109247559e-16,-9.36670675546654e-11,5.188984761984421e-18,-3.9446846695416355e-10,1.0727913439343267e-16,-3.2036748699750864e-11,6.2028144280982826e-18,1.5509824041149455e-11,2.2949360093454326e-20,5.587762100848583e-12,4.650662674710103e-21,-5.4277495746494e-10,2.1683720046051422e-16,3.3717494091102056e-11,1.601759814162738e-17,-2.939169597871438e-11,1.4430108293348116e-19,-2.742817744375908e-11,2.391047546629357e-19,think2
32,-5.91070590101428e-10,3.8340487217366845e-16,6.795209464177317e-11,2.2324014918104294e-17,-6.004887983941221e-10,3.935854667229464e-16,4.258792386903832e-11,2.4794292621529756e-17,-3.93584237599854e-10,2.0629001827085007e-16,3.211922415588139e-11,1.6518851283349078e-17,-6.044680961636927e-10,2.3854346013273363e-16,4.920734137259802e-12,2.2089270950910408e-17,-7.389312636412979e-12,2.2830292225669627e-20,-6.575934634613318e-13,5.175198278878041e-21,-5.132104289486882e-10,4.678296380914215e-16,8.167068949645155e-11,2.1174253921750006e-17,3.0166210050747964e-11,5.380491529782735e-19,7.819874925845051e-11,1.986911979530368e-18,med1breath
33,-1.9320148775897009e-10,4.851381136657617e-16,1.3245672175766103e-10,2.1028765856369748e-17,-2.1693861937683067e-10,4.802249815691906e-16,1.0203514739851976e-10,2.200855140461374e-17,3.1410165989276486e-11,2.7672477674582966e-16,3.715022130736873e-11,1.5234636704663024e-17,-2.1424949953005846e-10,3.2298656913764844e-16,-1.2986958906084847e-10,2.074305195707772e-17,2.8041172933562134e-12,2.4094212969619456e-20,-1.3733871035840262e-12,4.97371932523549e-21,-2.4663531397956456e-10,5.165526741405599e-16,1.6679962989810594e-10,1.84699103554645e-17,1.9799103100357e-11,5.385585629087605e-19,3.0209482250336586e-11,1.4923775249050337e-18,med2
34,6.39477582377247e-10,3.4828121931122404e-16,7.940388520282482e-11,1.9885281398630307e-17,7.334329779065561e-10,3.729353395003465e-16,1.0457458371352956e-10,2.2446133857971108e-17,3.4295013498870456e-10,1.7984511999062761e-16,2.889817691396606e-11,1.2579847104173384e-17,3.2588170255131255e-10,2.4075044414997924e-16,-1.3058427380923455e-10,2.7212641674159438e-17,-9.660569704645104e-12,2.5482607330062224e-20,-5.510396204544871e-12,5.344145408874144e-21,7.5126186499865e-10,4.090505664511577e-16,1.1657070697587636e-10,1.8005564731881228e-17,9.329576304555932e-12,5.923075280494677e-19,2.95392783764604e-11,1.590627501465969e-18,think1
35,6.702050615757564e-10,3.4505496895670473e-16,1.2047988241774728e-10,2.423807685565897e-17,6.529432388973144e-10,3.796612189846128e-16,8.338153724070439e-11,2.887258076315157e-17,5.445995038757348e-10,1.9584411462797467e-16,1.3299705051312358e-10,1.8480762989400368e-17,4.659230503711734e-10,2.5427907913146846e-16,-2.988587963894452e-11,2.6896343616233558e-17,-1.095010533291286e-11,2.4925618927586202e-20,-2.8080343000255818e-12,4.813777155776949e-21,6.204989791562403e-10,4.464727018419619e-16,8.7896562402281e-11,2.7352124377964548e-17,1.2516942969768488e-11,5.475660363641178e-19,-2.2494667609741003e-11,1.802862533556142e-18,think2
36,2.7495850820465176e-10,4.925720109963424e-16,-5.082060598319214e-12,8.869751921240023e-18,3.198858983314211e-10,5.046988581546784e-16,9.518479506295634e-12,9.6672557555165e-18,3.821907696336293e-10,2.346578768313713e-16,1.6103460914533356e-11,4.935448389110161e-18,7.292411743684746e-10,2.99761333252883e-16,-5.712257881635594e-11,1.0558399701427037e-17,5.587846382114754e-12,2.327479233002461e-20,2.098761494890141e-12,5.887948123962308e-21,8.1183199068307e-11,6.3557537917697265e-16,-3.5114632494490387e-11,1.2539226908462296e-17,5.805332445363346e-12,3.0623267234421683e-19,-8.628659820320842e-12,3.798483730659154e-19,med1breath
37,6.347650106162317e-11,4.231612219597736e-16,8.614839347976949e-11,9.393383412205213e-18,-8.745753000415055e-12,4.427819835858583e-16,9.592048663682468e-11,1.2012180945015529e-17,3.466909523868766e-10,2.030851681949479e-16,2.4090475870945204e-11,4.8535462973740045e-18,-1.1723263491860584e-11,2.766985924501791e-16,1.1533416348646728e-10,9.857773920834069e-18,-8.273547511209109e-12,2.339754002790646e-20,-4.902629551138151e-13,4.4273281586956426e-21,8.581099115774661e-12,5.443276166761217e-16,1.0720021140101268e-10,1.3548333178361309e-17,5.305625942637958e-12,3.692835472113367e-19,3.085292519740877e-11,4.051155963818098e-19,med2
38,2.6754790887990657e-11,3.032759912541009e-16,8.875153693768105e-11,8.865168234101023e-18,1.6431677720353736e-10,3.120435022259317e-16,9.15924177194966e-11,1.0397802561485353e-17,-8.905071882221975e-11,1.6672437313393131e-16,1.0497222571891664e-10,5.5374268832320625e-18,7.197866479715739e-11,2.1990036987907247e-16,1.1334549779919027e-10,1.0038977363632093e-17,-1.2524144424738076e-11,2.479825751826648e-20,-5.521355321094958e-12,5.419234057802683e-21,1.6091725803953055e-10,3.772660947926284e-16,8.442786006428154e-11,1.1475548897555885e-17,-1.4665970775709124e-11,3.3729548819896385e-19,-2.9062224812136468e-11,4.757284970777423e-19,think1
39,2.319620133869692e-10,4.407187122352522e-16,1.615661231984815e-10,8.554801425763767e-18,1.5714777056212158e-10,4.361391488085404e-16,1.4632776931765703e-10,8.867567565521733e-18,1.6451556102018138e-10,2.08620657177643e-16,1.1305806834268398e-10,5.7186504109775034e-18,-1.6375951506530552e-10,2.5095042115755604e-16,1.2621741577115122e-10,8.50728683315133e-18,7.652599066622024e-13,2.6055866440199052e-20,2.240030863094217e-13,5.39470705932856e-21,3.1959942468532166e-10,5.329161941108742e-16,1.6608956801266222e-10,1.0072070406319124e-17,-7.446852713612162e-12,3.1123248183085823e-19,-1.7391291603298428e-11,4.1077524708029994e-19,think2
0,-5.429434460920484e-10,5.039193522942531e-16,2.6866450487856465e-11,1.0042136915632419e-17,-4.91852983037391e-10,5.249395053439024e-16,7.623419169038672e-11,1.0793288075400673e-17,-1.2154722692550062e-10,2.8615045678606263e-16,1.3397866519408734e-10,6.224639383964417e-18,-6.216003909409002e-11,3.169211289496052e-16,1.6334954207621e-10,9.051806647367132e-18,5.360652047787655e-12,2.2551602036564646e-20,-1.1177701499293794e-14,5.1578468865759445e-21,-5.699120811122492e-10,5.658479441031345e-16,-1.1755181959884631e-11,1.361870908466152e-17,1.1735346255325715e-11,7.829113222505394e-19,2.2285004174378765e-11,3.48477836600002e-19,med1breath
1,-5.133368646840025e-10,1.3273259547545595e-16,-5.110143580815246e-11,9.481876450328312e-18,-5.010361801250817e-10,1.5291627846223523e-16,9.624434897373994e-13,1.1262604323178238e-17,-2.1866451364114292e-10,6.625611445758268e-17,-8.205020929835552e-11,4.7808816368848186e-18,-2.9715367785580476e-10,1.0562440069502103e-16,3.230917564832708e-11,8.939171390601688e-18,-4.084874993588966e-12,1.8676844616076302e-20,-1.8106075352500028e-12,4.5889159050329835e-21,-6.11511693207668e-10,1.7519263379558826e-16,-1.1654123306923746e-11,1.208273799163809e-17,5.975980467925169e-11,4.0539261210628403e-19,6.038005810782811e-11,3.8238639667673763e-19,med2
2,-9.313442873184803e-10,7.420853800276908e-16,3.2367679466224595e-11,1.1272546115514169e-17,-9.369288655799967e-10,7.383738646977454e-16,-3.36916961279347e-11,1.1326469217369809e-17,-6.61240620409517e-10,4.649913717803638e-16,8.128688389271832e-12,7.078855652853884e-18,-7.254896232718852e-10,4.574593450621872e-16,6.108188161000825e-12,1.0576430305481609e-17,-1.3931698598752299e-11,2.532542854184621e-20,-4.513137489273699e-12,5.269755663649438e-21,-8.771896320075637e-10,7.956242511730109e-16,-1.3736905928944998e-11,1.2886146107734617e-17,3.610567177073096e-11,4.55395028558207e-19,8.135557212222453e-12,9.183567142203766e-19,think1
3,4.1734750242160174e-10,5.626652183818928e-16,-4.783865733198936e-11,7.978249810711459e-18,5.458867770053908e-10,5.861192421490523e-16,-7.540034872539552e-12,9.177946560746754e-18,3.6149110050833017e-12,3.0450937673391983e-16,-3.8647798205762165e-11,5.137797584436287e-18,5.03928556603308e-10,3.642094662939599e-16,3.40458104630309e-11,7.442807301409495e-18,-1.1046172860042655e-11,2.114328944537756e-20,-4.314114064187913e-12,5.615695903538918e-21,5.818433401034137e-10,6.2129692188543665e-16,-6.190433154913171e-11,1.018916175409442e-17,7.245243603602024e-11,5.911956173682223e-19,1.1101576889219972e-10,7.396388326573125e-19,think2
4,-5.602067303459626e-10,1.114052531145562e-15,-2.489930743452839e-10,1.8905224288069777e-17,-7.772883865788495e-10,1.145572589408544e-15,-1.3283452678249746e-10,2.052256130794944e-17,-7.103407135279021e-11,6.345947848660303e-16,-9.922007999331416e-11,1.3184048131364433e-17,-5.827169369814221e-10,7.175461146160395e-16,-7.557136728107186e-11,1.766157736752505e-17,-6.487460752519193e-13,2.178443406885904e-20,1.344355295673026e-12,5.7293555410465184e-21,-4.2566897515709046e-10,1.1035100695547512e-15,-1.0916928521281754e-10,1.7200362303450394e-17,-5.7870608327136366e-11,1.017307272256773e-18,3.2245540038757886e-11,2.4361374101384745e-18,med1breath
5,6.044235898813091e-10,5.79235990148297e-16,2.5723983388652728e-11,1.543671889277602e-17,6.589854039339247e-10,5.866879070136117e-16,-1.3662841953879084e-12,1.7672651009954908e-17,4.4936533458682517e-10,3.518648550626279e-16,-1.6127899362353618e-12,1.2729019375972629e-17,4.5688025431917806e-10,3.5756251847680403e-16,-9.3492715103827e-11,1.758807847447019e-17,-3.5415203925839828e-12,2.6773382113272936e-20,-3.813132865313915e-12,5.890833135536457e-21,5.87583970506762e-10,5.652112069172011e-16,-3.8988079505995714e-11,1.6054312275687433e-17,7.1244394641306416e-12,1.1001584762445766e-18,-8.627181152615512e-11,2.456868007884309e-18,med2
6,-5.971969480733808e-10,2.53157146002474e-16,-1.945365798086e-11,1.604853957868923e-17,-4.4913012901032006e-10,2.7890499059362083e-16,1.960119405057721e-11,1.7830426999775065e-17,-6.374322308789993e-10,1.5467584099548566e-16,-6.708384922651613e-11,1.1905635663958573e-17,-3.2606661752545056e-10,1.895261330433687e-16,1.4933649960398748e-11,1.7404910066307648e-17,-8.713819792926975e-12,1.963752450394384e-20,-2.380821663590776e-12,4.711562047960643e-21,-2.839066244802457e-10,2.505439084481229e-16,8.094187876032019e-11,1.778486858426454e-17,-2.5634188627245275e-11,1.2780533682359653e-18,-4.9845989068007836e-11,1.4429431488739476e-18,think1
7,4.4154233829263324e-10,8.984739470929668e-17,1.9712399407729838e-10,1.5421446717938078e-17,2.5206252796298084e-10,1.095181286095215e-16,2.0212609445231809e-10,1.6434292858654736e-17,8.446758472472241e-11,6.022223379735797e-17,7.577776405639562e-11,1.0334812586954317e-17,1.0046183985325799e-11,6.694370550578869e-17,7.657345823034627e-11,1.2922402145732121e-17,7.97779794958884e-12,2.4825321124313942e-20,2.7765175054997386e-12,5.024163642959328e-21,3.92004604409102e-10,9.883027716127784e-17,2.550570928685271e-10,1.7563835922606268e-17,7.077559692023673e-12,1.196177207798132e-18,3.513366345774839e-11,1.5711268035724193e-18,think2
8,-1.1070983512702607e-09,1.2223315757707877e-15,-1.793894008234231e-10,2.3524595063150546e-17,-1.0733816260431415e-09,1.2214747709188145e-15,-2.356048446717777e-10,2.7121343564129705e-17,-6.55871891589903e-10,6.13132847538106e-16,-1.4086634415028562e-10,1.2582378807339769e-17,-8.575245633683624e-10,7.26112824325427e-16,-1.0331132434443296e-10,1.9667227450514642e-17,1.1729225911202736e-12,2.480464343548927e-20,2.427627740976884e-13,5.3581683108328746e-21,-1.1593240333444943e-09,1.330861819484644e-15,-1.9265192569204848e-10,2.3618534503635377e-17,-4.4836833047947024e-11,1.785003937864396e-18,-4.915641078191241e-11,1.3324677638032583e-18,med1breath
9,2.0499148956971223e-10,1.099774995439727e-15,-2.500331058154239e-10,1.9046460929615534e-17,4.848103654567036e-10,1.3832753152457837e-15,-7.718028131806156e-11,2.2698488957045245e-17,1.1112086384732343e-10,5.761752270984784e-16,-2.4912928109507964e-11,1.1111831113363082e-17,1.2000732383021898e-11,8.12167798967905e-16,-5.629179161794949e-11,1.726465623878771e-17,-6.1139264885599285e-12,2.1561774667299105e-20,-2.629240228045603e-13,4.6212277079712544e-21,7.02011881539196e-10,1.5744183502526764e-15,-6.220455488719864e-11,2.0133008315697282e-17,3.440525577948162e-11,1.4507671637174037e-18,5.460540713326454e-11,2.061263836287745e-18,med2
10,1.082855595491455e-09,2.317410500677156e-15,-2.341650487183765e-10,2.4540403324164285e-17,1.517661452212352e-09,2.2635857176274296e-15,-7.206870496816924e-11,2.597268164334309e-17,8.654216747526991e-10,9.74541643311816e-16,-1.3862905577557568e-10,1.2130909351375604e-17,7.34503701657261e-10,9.464884077603137e-16,4.093942002482677e-11,1.6249620102482624e-17,-8.321547447013988e-12,2.2345488471931474e-20,-1.489279824633721e-12,5.752056093679114e-21,1.308398501321146e-09,2.225152794965444e-15,-1.2138429612665802e-10,2.508086108137528e-17,2.99855697779594e-11,5.043721917077685e-19,-2.06429662526856e-11,9.540564313257353e-19,think1
11,4.83801255257844e-10,1.3307259940639382e-15,2.5079572430201837e-10,1.6452737339186336e-17,-3.931674479254712e-10,1.4554659913772909e-15,2.5042230327370837e-10,1.7832561594302748e-17,3.14475094733906e-11,5.62978938197629e-16,2.1218919535680599e-10,8.861850472315331e-18,-5.330139559621354e-10,7.179116876434389e-16,2.0021828066378848e-10,1.2579599002461449e-17,3.2172076539124464e-11,2.0426078519358942e-20,1.1330455200337977e-11,5.082691945254041e-21,6.970102756801214e-11,1.5479261714862944e-15,2.8243013829315383e-10,1.700101233923992e-17,-2.5366895343858118e-11,1.4578988006499705e-18,-2.998120444861415e-11,1.776231349271953e-18,think2
12,-2.9849632103246616e-11,1.2290124311454144e-16,-1.1221783538874259e-10,1.2814353478564413e-17,4.655885910873624e-10,1.2081123794321628e-16,-2.195839537501743e-11,1.5576898857404028e-17,1.0410876383283794e-11,4.6085508584651286e-17,-1.0272510105377508e-10,5.596561873260374e-18,3.9034255111301376e-10,5.801718327888843e-17,-2.1343858073944488e-11,8.087281864798705e-18,-1.3642846715244116e-11,2.1308780423100063e-20,-2.5133990226519788e-12,4.981559701719247e-21,4.686301532429267e-10,1.0317446956377064e-16,1.812239543675602e-11,1.1664330373185125e-17,5.995764784310107e-11,5.712332274537946e-18,-1.1783583195131249e-10,1.992832197859124e-17,med1breath
13,5.318906045197581e-10,2.072150178031346e-16,4.5734948253206416e-11,1.983218145688745e-17,5.306606943531796e-10,1.8360640611715082e-16,3.496843733685029e-11,1.9216547621253298e-17,3.2156787404739627e-10,7.913365990721047e-17,5.3539559151336087e-11,9.518470529672712e-18,5.307712863475715e-11,1.070495324097469e-16,8.792803244110733e-12,1.3408713831553666e-17,1.6262785939485744e-11,2.2901352601854532e-20,3.928995169304252e-12,5.337951577124938e-21,4.747092813342515e-10,1.5406077246997102e-16,4.9432675340447317e-11,1.533025369069556e-17,-3.1614431644704905e-12,3.153651693898079e-18,2.50331382568854e-11,1.4252557718977938e-17,med2
14,3.1779517953572825e-10,4.837009892474525e-16,3.4154376270426047e-11,5.853868643746741e-17,5.091892544708962e-10,4.759276994876926e-16,8.834213307908591e-11,6.431655589834729e-17,1.9207279907295452e-10,2.0793349293307001e-16,-3.137902474882122e-12,2.979338487935143e-17,7.811347229510479e-11,3.097745135604696e-16,5.398378224474835e-12,4.6234768249950106e-17,2.4528258161767884e-11,1.2489298215966553e-19,7.591781691272295e-12,3.5383305406223613e-20,2.3793086739555936e-10,4.763398964264421e-16,1.7871072729686557e-11,6.094388481029276e-17,-6.060904197387043e-11,1.659485688569712e-17,2.933548131893663e-11,5.436410330370932e-17,think1
15,-1.1676046420120807e-10,6.097340026943071e-16,-8.164616491912429e-11,7.80811074725761e-17,-3.3195649955609966e-10,5.183038218220635e-16,-5.4286410849965926e-11,7.504145169526834e-17,-7.410225620160596e-11,2.520071840989646e-16,9.251075374681718e-12,3.252927965314036e-17,3.993475630128184e-11,3.2242624174201697e-16,3.3384662969237556e-11,4.5274268556215976e-17,6.6530901047206425e-12,9.131439882496768e-20,-1.6790153715112662e-12,3.102294666659102e-20,5.26495921023609e-11,5.108652126390686e-16,7.522226599128338e-11,6.998835372783438e-17,5.391397136344693e-11,1.991089243347788e-17,1.7311921646662386e-10,5.743091490140105e-17,think2
16,9.865916558040662e-11,7.355551562571462e-17,-1.3647233254802607e-10,1.0584446792803616e-17,1.3405526400456012e-10,2.1153920206576607e-16,-1.7996309202518402e-10,2.0820923858780845e-17,-1.3715827074254284e-10,3.665926798889205e-17,-3.6295076138814414e-11,4.97679276061026e-18,3.860466268605945e-11,6.783379730629712e-17,-1.3217481449546368e-10,8.341083786094279e-18,3.2655457434738e-12,2.0233388014650926e-20,4.0678440412663174e-13,4.4187009042426935e-21,1.2759573727578268e-10,9.80488757080748e-17,-1.7714689489732034e-10,1.3277814502943226e-17,-7.78624042134109e-12,2.7672606232331184e-19,-1.530720818842513e-11,5.3510746735283885e-19,med1breath
17,2.587040326323829e-10,6.003131474587589e-17,2.930304626690674e-10,1.0098269749259018e-17,3.7015039865740675e-10,8.170377827535992e-17,3.4412649275917835e-10,1.276796659299568e-17,2.9036891334073197e-10,3.596089046936584e-17,1.9167964873606595e-10,5.1550434970106434e-18,3.2821965406226917e-10,5.48558107187514e-17,2.9802218229505993e-10,7.506071021552206e-18,1.2348216454466776e-11,2.08652850897024e-20,4.29984511559279e-12,5.5154951882115305e-21,2.846015714527999e-10,8.5252680810865e-17,2.9388966633827955e-10,1.2731216081700574e-17,1.6241229090721646e-11,2.0175421721143672e-19,6.852793967440803e-11,4.846329277564236e-19,med2
18,4.681623652664256e-10,5.463486795492851e-17,-2.3969766753388214e-11,8.861776186697599e-18,4.0376318224847104e-10,7.588851740133995e-17,-6.533986122579615e-11,1.1798655307573276e-17,1.2699309106484806e-10,2.725847115074603e-17,-2.469570552669611e-11,4.899635326329767e-18,1.8853146263108768e-10,4.344391151718911e-17,-8.393906695158652e-11,7.030175635908055e-18,6.96849646787748e-12,2.3079862132150142e-20,4.28291789346888e-12,5.0180446904937705e-21,4.5323864578139326e-10,6.21884563719938e-17,-8.012408629534159e-11,1.0158453971058072e-17,-1.2020249481749238e-11,2.661774678572352e-19,7.523284383121519e-11,7.076208026341141e-19,think1
19,1.2159371169161674e-10,6.857805465699486e-17,4.33586711196178e-11,1.01656575541903e-17,-3.942833566067657e-11,1.0052255321897894e-16,6.014108480772958e-11,1.3611791955732085e-17,4.685698964633279e-11,3.65134064005577e-17,-1.1478699710248472e-11,5.9403400879618825e-18,-1.4157046874960934e-10,6.337268938569463e-17,-6.628091115866785e-11,8.469785910684618e-18,8.85376216719062e-12,2.4065354172097212e-20,3.763231958623955e-12,4.756806109316077e-21,1.1214906494484646e-10,8.330953618212381e-17,-2.9960211872573594e-11,1.2472733470268254e-17,-2.083287136842536e-11,2.883627433939422e-19,2.213441674461041e-11,8.065007752063082e-19,think2
20,-1.0166767271481304e-11,1.9553148077648607e-16,3.18594475807572e-10,2.32450568247196e-17,7.43511411575499e-11,1.9169369884462861e-16,2.9495655478391917e-10,2.3656606671086642e-17,-1.4367618784622388e-11,1.124240595741033e-16,1.0047803340740426e-10,1.3139755052512058e-17,2.0340076900319926e-10,1.4044625305465126e-16,1.9037466929778568e-10,1.9802915414832098e-17,2.495060632301546e-11,2.1637459484253422e-20,5.964118098435455e-12,5.088756436728193e-21,-4.1393780637648166e-11,2.1573928835378952e-16,4.3023759040533476e-10,2.5311428548351785e-17,1.2856432285474725e-12,3.740531542948209e-19,-3.7777351624365866e-11,3.315007525807025e-19,med1breath
21,-1.0763060118666875e-10,1.7020839530977996e-16,-2.9137688249433204e-11,2.252450596043793e-17,-9.775275801894828e-11,1.667900912549699e-16,-2.4228424009432885e-11,2.4053943225612882e-17,-9.030902009979996e-12,9.280102509968944e-17,-1.7485921802909486e-11,1.2787885614637613e-17,4.643773041375384e-11,1.53171679956572e-16,-1.3697164894519184e-11,2.464349478252975e-17,-2.8264775692955642e-14,2.280116761604725e-20,-5.899425549629359e-13,4.928060868221577e-21,8.058121178272542e-11,1.9595751970246182e-16,8.303980000538473e-12,2.5050167700118625e-17,8.37936589291132e-13,3.635645797539693e-19,5.950257446372808e-12,3.8052830062065135e-19,med2
22,-3.8583251629222045e-10,1.8239963173957327e-16,-1.2310015125652203e-10,2.003297122319732e-17,-3.7757755419404166e-10,1.9790427331042143e-16,-1.3907574125946287e-10,2.3199545375983586e-17,-3.564043297873329e-10,8.680748791575512e-17,-9.00783089616945e-11,1.0828456663454792e-17,-6.751569465052797e-11,1.510164689372413e-16,-5.2121694988888224e-11,2.3985695908276168e-17,4.524653554740225e-12,1.9788068283338347e-20,-1.2448376228830114e-12,4.60499035519275e-21,-3.7833147070282844e-10,2.1614929464185027e-16,-1.6779600163266414e-10,2.4515540072393778e-17,-1.0583737275346647e-11,4.1684220344023626e-19,-2.771445266554569e-12,5.086675311406124e-19,think1
23,2.3750768332011727e-10,1.6379770990573979e-16,8.373319478758684e-11,2.324940037965632e-17,2.6888927544044707e-10,1.7380871786291508e-16,9.676552650670018e-11,2.3877694584826488e-17,4.4133338827296255e-10,8.368580067729216e-17,9.341265988011767e-11,1.0821236456492556e-17,-9.14943248592099e-12,1.2860080204017864e-16,1.6398346353425207e-10,2.0495046042341138e-17,-9.890286360506051e-12,2.136991125910525e-20,-3.505720647119976e-12,4.961823507870043e-21,2.3826266996460273e-10,1.974163988202627e-16,1.4480729586165826e-10,2.537925241242559e-17,1.1128703751162019e-10,4.622023646810769e-19,9.363835896261808e-11,5.536169196198432e-19,think2
24,-1.5964377174449092e-10,3.7491088189525677e-16,2.668045906666237e-10,2.2099868877201528e-17,-3.1915230024696805e-10,3.734819090687421e-16,2.1923439631105763e-10,2.452207432891245e-17,-2.5045189650501507e-10,2.0743247296452806e-16,1.8530922258709008e-10,1.2413408712956273e-17,-2.6306753377467764e-10,2.4639328630330663e-16,1.328656587977031e-10,1.7329820252431913e-17,-1.2112248662137615e-11,2.249934806732217e-20,-6.453378392960207e-12,4.6750640815767945e-21,-2.498392877085138e-10,3.933926510430502e-16,2.534702921822326e-10,2.712419054539244e-17,-3.981072896133422e-11,2.5009053774463672e-19,-2.456189361958004e-11,4.1925313399746064e-19,med1breath
25,-4.266492236168575e-10,3.902278226992915e-16,1.9153845141821743e-10,2.9627031696369454e-17,-4.5475920368230254e-10,3.8705740343722685e-16,1.617552286782412e-10,3.0830808378074026e-17,-3.6083384264815724e-10,2.0390475992736943e-16,1.5977763251084304e-10,1.526573740741704e-17,1.48350390304533e-10,2.474353673531149e-16,1.573933573325397e-10,2.1056448292043998e-17,-4.096857067519588e-12,2.1500591250198065e-20,1.6738837340165284e-12,5.138125252580244e-21,-4.564422757063105e-10,4.0644775411777804e-16,1.908665124532366e-10,3.5476877870611556e-17,4.99291574969536e-12,2.160925927976e-19,-2.160776813414624e-11,3.3964340807764613e-19,med2
26,-1.7454916999681177e-11,3.564492015950698e-16,9.538495719214974e-11,2.7417664879181323e-17,2.2159157153746388e-10,3.801821417558587e-16,1.4175506404868108e-10,3.1607549393183695e-17,-1.1827196133131968e-10,1.9272688475944115e-16,1.0494011040750178e-10,1.4302500916048138e-17,1.3565584396357544e-10,2.6940976126641133e-16,1.408279191765795e-10,2.39547775639691e-17,6.595163359295009e-12,2.1685219859816503e-20,2.523331589576653e-12,5.2692697445918415e-21,1.6963885673623808e-10,3.896833900066179e-16,1.4001425995166116e-10,3.3216636458258905e-17,-2.5321945239825908e-11,2.416124131068914e-19,-2.278825118545624e-11,3.9900675887457053e-19,think1
27,-1.9277370772832446e-10,4.16326988770399e-16,6.074144035734053e-11,3.289813209405438e-17,-1.230448237806872e-10,4.225194230862596e-16,6.689570138716433e-11,3.510766434287886e-17,-1.9296305495026483e-11,2.0120081711520035e-16,-1.3974269097464719e-11,1.6621689346220256e-17,5.678259705659313e-11,2.9178055201472475e-16,1.680444922644e-11,2.912575546195539e-17,-4.975441661347367e-13,2.0038510551487034e-20,-2.1391037514435128e-12,4.910821348468282e-21,-2.4347239701673515e-10,4.344762874859004e-16,7.739696456198942e-11,3.8131985399210564e-17,3.556056365445865e-11,2.6675387947764694e-19,1.2969928091956944e-11,4.907722876687883e-19,think2
28,1.246203977539478e-10,2.1596177387072711e-16,7.873770180927823e-11,2.356064024215474e-17,6.736803270650855e-12,2.4078144059491154e-16,1.0086872671813219e-10,2.6945814082490346e-17,-9.335165164511688e-11,1.406486046305354e-16,4.3741529052580924e-11,1.5382853532714178e-17,4.565398285232756e-12,1.907475442162088e-16,8.738884296995064e-11,2.107371184189838e-17,-1.029700888007077e-11,2.605777347397115e-20,-2.5013410044309724e-12,4.873504646973911e-21,2.1634117101986813e-11,2.5095600714286844e-16,5.4390314554584695e-11,2.9836855550078164e-17,8.03210036957318e-13,4.796968455351031e-19,-7.001383648052875e-11,8.6326835522948055e-19,med1breath
29,-3.3668957648118747e-10,2.9953384396745795e-16,-6.685079758716429e-11,2.7465169191943625e-17,-4.3909639914600044e-10,3.41739464532036e-16,-1.8454584897776887e-10,2.7551637090954818e-17,-1.8421721545044008e-10,1.8098895501654192e-16,-3.985154804442788e-11,1.7427052112894313e-17,-3.2657667257798156e-10,2.163054594561563e-16,-2.271905917940834e-10,2.152588367121905e-17,-2.041990180105495e-12,2.369214964122245e-20,-2.249744526687655e-12,4.95226846969694e-21,-4.499222392750911e-10,3.5188034323103553e-16,-1.6315897180079584e-10,2.7417759274694216e-17,-3.8160853824096336e-11,4.783959320824699e-19,-1.47570342705469e-10,1.1571071769395971e-18,med2
